"state_abb","district","year","total_votes","dem","other","rep"
"NY",5,1996,221060,0.599176694110196,0.0766624445851805,0.324160861304623
"NY",5,1996,221137,0.598968060523567,0.0769839511253205,0.324047988351113
"NY",5,2000,189571,0.671452912101535,0.0330008281857457,0.29554625971272
"NY",5,2000,240688,0.617978461743003,0.0359095592634448,0.346111978993552
"NY",5,2004,204721,0.62647212547809,0.00895853380942844,0.364569340712482
"NY",5,2008,202617,0.632513560066529,0.00658385031858136,0.360902589614889
"NY",5,2008,240016,0.861021765215652,0.00332477834811013,0.135653456436238
"NY",5,2012,222937,0.89713237371993,0.00406841394654095,0.0987992123335292
"NY",5,2016,247766,0.854302043056755,0.0192802886594609,0.126417668283784
"NY",6,1992,152443,0.756039962477779,0.0612360029650427,0.182724034557179
"NY",6,1996,150519,0.852277785528737,0.0414166982241445,0.106305516247118
"NY",6,1996,150859,0.848945041396271,0.045353608336261,0.105701350267468
"NY",6,1996,151139,0.848781585163326,0.0453489833861545,0.105869431450519
"NY",6,2000,168190,0.866187050359712,0.0289791307449908,0.104833818895297
"NY",6,2000,169743,0.87578280105807,0.0166545895854321,0.107562609356498
"NY",6,2004,182948,0.844327349848044,0.0061656864245578,0.149506963727398
"NY",6,2008,199868,0.634343666820101,0.00833550143094442,0.357320831748954
"NY",6,2008,208727,0.890589142755849,0.00256315665917682,0.106847700584975
"NY",6,2012,185309,0.677220210567215,0.0127300886627201,0.310049700770065
"NY",6,2016,208665,0.646826252605851,0.0345434068962212,0.318630340497927
"NY",7,1992,164704,0.55738172721974,0.0917889061589275,0.350829366621333
"NY",7,1996,136840,0.691764104063139,0.0645059923998831,0.243729903536977
"NY",7,1996,136864,0.691642798690671,0.0646700374093991,0.24368716389993
"NY",7,1996,146706,0.680360721442886,0.065866426731013,0.253772851826101
"NY",7,2000,146659,0.711153083002066,0.0348222748007282,0.254024642197206
"NY",7,2000,152283,0.751003066658787,0.040950073218941,0.208046860122272
"NY",7,2004,175883,0.738610326182746,0.00777221220925274,0.253617461608001
"NY",7,2008,187295,0.791489361702128,0.00471448784003844,0.203796150457834
"NY",7,2008,188357,0.843361276724518,0.00750171217422235,0.14913701110126
"NY",7,2012,176751,0.887463154381022,0.00856006472382052,0.103976780895158
"NY",7,2016,205733,0.863565883936947,0.0333976561854442,0.103036459877608
"NY",8,1992,218835,0.772294194255946,0.0558228802522448,0.171882925491809
"NY",8,1996,189772,0.779166578841979,0.0620059861307253,0.158827435027296
"NY",8,1996,192133,0.769591897279489,0.0735323968292797,0.156875705891232
"NY",8,2000,219968,0.737561827174862,0.0838667442537096,0.178571428571429
"NY",8,2000,221921,0.766651195695766,0.0639191423975198,0.169429661906715
"NY",8,2004,249751,0.721038154001385,0.0109028592478108,0.268058986750804
"NY",8,2008,242212,0.860060608062359,0.00373639621488613,0.136202995722755
"NY",8,2008,250466,0.73735357294004,0.00804500411233461,0.254601422947626
"NY",8,2012,234791,0.891950713613384,0.00642273340971332,0.101626552976903
"NY",8,2016,256102,0.842199592349923,0.0236507329111057,0.134149674738971
"NY",9,1992,205601,0.589053555186988,0.0854762379560411,0.325470206856971
"NY",9,1996,164961,0.652984644855451,0.0659852934936136,0.281030061650936
"NY",9,1996,165202,0.652032057723272,0.0673478529315626,0.280620089345165
"NY",9,1996,172938,0.658843053579896,0.0665036024471198,0.274653343972985
"NY",9,2000,178588,0.674597397361525,0.0359318655228795,0.289470737115596
"NY",9,2000,185111,0.668588036367369,0.0359189891470523,0.295492974485579
"NY",9,2004,200957,0.556586732485059,0.00825052125579104,0.43516274625915
"NY",9,2008,200995,0.553431677404911,0.00721908505186696,0.439349237543222
"NY",9,2008,248204,0.841025930283154,0.00475818278512836,0.154215886931717
"NY",9,2012,237675,0.851418954454612,0.00954664983696224,0.139034395708425
"NY",9,2016,255357,0.829474030474982,0.0271972180124297,0.143328751512588
"NY",10,1992,150094,0.834183911415513,0.0380494889869015,0.127766599597586
"NY",10,1996,148702,0.901514438272518,0.0375650630119299,0.0609204987155519
"NY",10,1996,150334,0.895851903095773,0.0363058256947863,0.0678422712094403
"NY",10,1996,150669,0.893860050839921,0.0384485196025725,0.0676914295575069
"NY",10,2000,170105,0.876035389906234,0.0472002586637665,0.0767643514299991
"NY",10,2000,171487,0.900196516354009,0.0298331651961956,0.069970318449795
"NY",10,2004,193394,0.862694809559759,0.00617909552519727,0.131126094915044
"NY",10,2008,226262,0.910135153052656,0.0028992937391166,0.0869655532082276
"NY",10,2008,259096,0.756638466051193,0.00920894185938803,0.234152592089419
"NY",10,2012,235918,0.73536991666596,0.0146703515628312,0.249959731771209
"NY",10,2016,264801,0.774596772670798,0.0396826295973203,0.185720597731882
"NY",11,1992,120303,0.870119614639701,0.0325511417005395,0.0973292436597591
"NY",11,1996,128601,0.905047394654785,0.0340510571457454,0.0609015481994697
"NY",11,1996,129903,0.896353432946121,0.0349337582657829,0.0687128087880957
"NY",11,1996,130701,0.890880712465857,0.0408260074521236,0.0682932800820193
"NY",11,2000,157254,0.892104493367418,0.0340849835298307,0.073810523102751
"NY",11,2000,181220,0.826288489129235,0.0873413530515396,0.0863701578192252
"NY",11,2004,200442,0.861366380299538,0.00806218257650592,0.130571437123956
"NY",11,2008,228365,0.904937271473299,0.00437895474350273,0.0906837737831979
"NY",11,2008,231986,0.48297742105127,0.00788840705904667,0.509134171889683
"NY",11,2012,213522,0.515581532582123,0.0122844484409101,0.472134018976967
"NY",11,2016,250083,0.435083552260649,0.0321653211133904,0.53275112662596
"NY",12,1992,97857,0.685837497572989,0.0523314632576106,0.2618310391694
"NY",12,1996,95773,0.844204525283744,0.0487820158082132,0.107013458908043
"NY",12,1996,107946,0.829442499027291,0.0512941656013192,0.119263335371389
"NY",12,1996,108747,0.823333057463654,0.0582820675512888,0.118384874985057
"NY",12,2000,127812,0.806731762275843,0.0635855788188903,0.129682658905267
"NY",12,2000,133337,0.768466367174903,0.0845076760389089,0.147025956786188
"NY",12,2004,161711,0.804020753071838,0.0108217746473647,0.185157472280797
"NY",12,2008,179240,0.861381388083017,0.00748716804284758,0.131131443874135
"NY",12,2008,303996,0.801540151844103,0.00986526138501822,0.188594586770879
"NY",12,2012,267730,0.768169424420125,0.0171030515818175,0.214727523998058
"NY",12,2016,310302,0.823716895153753,0.0429194784435808,0.133363626402666
"NY",13,1992,209874,0.394503368687879,0.125394284189561,0.480102347122559
"NY",13,1996,179895,0.514850329358793,0.0836210011395536,0.401528669501654
"NY",13,1996,180174,0.514053082020713,0.0850400168725787,0.400906901106708
"NY",13,2000,192736,0.524442761082517,0.0339220488128839,0.441635190104599
"NY",13,2000,196579,0.527029845507404,0.033747246654017,0.439222907838579
"NY",13,2004,216760,0.445072891677431,0.00883926923786676,0.546087839084702
"NY",13,2008,222638,0.487064202876418,0.00767164634967975,0.505264150773902
"NY",13,2008,242025,0.933147402127879,0.00549530007230658,0.0613572977998141
"NY",13,2012,231925,0.945646221838957,0.00883044087528296,0.0455233372857605
"NY",13,2016,253675,0.91820242436188,0.0276850300581453,0.0541125455799744
"NY",14,1992,229844,0.695036633542751,0.0714354083639338,0.233527958093315
"NY",14,1996,206171,0.702741898715144,0.0694375057597819,0.227820595525074
"NY",14,1996,207964,0.705944298051586,0.0676511319266796,0.226404570021735
"NY",14,1996,218533,0.703706076427816,0.0687630701084047,0.227530853463779
"NY",14,2000,241805,0.698256859866421,0.0699241124046236,0.231819027728955
"NY",14,2000,242503,0.713405607353311,0.0583539172711265,0.228240475375562
"NY",14,2004,271436,0.743387023092,0.0116417866458392,0.244971190262161
"NY",14,2008,177867,0.760500823649131,0.00732569841510792,0.232173477935761
"NY",14,2008,271999,0.782363170452833,0.00827576571972691,0.209361063827441
"NY",14,2012,169726,0.80590481128407,0.0115774837090369,0.182517705006893
"NY",14,2016,195883,0.772946095373259,0.0302017020364197,0.196852202590322
"NY",15,1992,144909,0.859808569516041,0.0326135712757662,0.107577859208193
"NY",15,1996,149572,0.908224801433423,0.0405757762147996,0.0511994223517771
"NY",15,1996,152008,0.893670069996316,0.0559510025788116,0.0503789274248724
"NY",15,2000,167699,0.897799032790893,0.041759342631739,0.0604416245773678
"NY",15,2000,190724,0.865134959417797,0.0696923302783079,0.0651727103038946
"NY",15,2004,216490,0.89697445609497,0.0104161855051042,0.0926093583999261
"NY",15,2008,180277,0.945711322021112,0.00228537195537978,0.0520033060235083
"NY",15,2008,242351,0.932733927237767,0.00556218047377564,0.0617038922884576
"NY",15,2012,177169,0.967234674237592,0.00276572086538841,0.0299996048970192
"NY",15,2016,191894,0.935172543174878,0.0159932045816961,0.0488342522434261
"NY",16,1992,123478,0.814736228315975,0.0327345761998089,0.152529195484216
"NY",16,1996,125339,0.938135775776095,0.0234005377416447,0.0384636864822601
"NY",16,1996,125766,0.9349506225848,0.026716282620104,0.0383330947950957
"NY",16,1996,125812,0.934918767685118,0.0267303595841414,0.0383508727307411
"NY",16,2000,122050,0.924096681687833,0.0215485456780008,0.0543547726341663
"NY",16,2000,132061,0.928835916735448,0.0108510461074806,0.0603130371570714
"NY",16,2004,145674,0.893151832173209,0.00548484973296539,0.101363318093826
"NY",16,2008,167396,0.947878085497861,0.00172047121795025,0.0504014432841884
"NY",16,2008,282073,0.729481375388641,0.00631751355145654,0.264201111059903
"NY",16,2012,268110,0.736130692626161,0.00885084480250643,0.255018462571333
"NY",16,2016,285395,0.745086634313846,0.0320993710471452,0.222813994639009
"NY",17,1992,158364,0.759553939026546,0.0501692303806421,0.190276830592812
"NY",17,1996,148815,0.852279676107919,0.0394180694150455,0.108302254477035
"NY",17,1996,149191,0.850131710357863,0.0418389849253641,0.108029304716772
"NY",17,2000,159706,0.866078920015529,0.0249458379772833,0.108975242007188
"NY",17,2000,204325,0.692646519026061,0.0412969533830907,0.266056527590848
"NY",17,2004,224207,0.667806981940796,0.0026047358021828,0.329588282257021
"NY",17,2008,239673,0.719643013606038,0.00486913419534115,0.275487852198621
"NY",17,2008,313340,0.58006319014489,0.00817642177826004,0.411760388076849
"NY",17,2012,294623,0.569826524066349,0.012266523659049,0.417906952274602
"NY",17,2016,321208,0.580424522427835,0.0387038928046624,0.380871584767503
"NY",18,1992,234710,0.502479655745388,0.0938136423671765,0.403706701887436
"NY",18,1996,209081,0.581583214161019,0.0677010345272885,0.350715751311693
"NY",18,1996,209124,0.58146362923433,0.067892733497829,0.350643637267841
"NY",18,1996,209165,0.581722563526403,0.0676690650921521,0.350608371381445
"NY",18,2000,223214,0.597735805101831,0.0353965253075524,0.366867669590617
"NY",18,2000,268216,0.580502281743073,0.0345542398663764,0.384943478390551
"NY",18,2004,284323,0.578011627620699,0,0.421988372379301
"NY",18,2008,298456,0.617116090814056,0.00690218993754523,0.375981719248398
"NY",18,2008,312129,0.520848751637945,0.0105437175014177,0.468607530860638
"NY",18,2012,291190,0.51378824822281,0.0152340396304818,0.470977712146708
"NY",18,2016,312199,0.466055304469265,0.0474120673032265,0.486532628227509
"NY",19,1992,260003,0.403649188663208,0.173413383691727,0.422937427645066
"NY",19,1996,240668,0.484318646434092,0.106395532434723,0.409285821131185
"NY",19,2000,264544,0.498915114309907,0.0470923551469699,0.453992530543123
"NY",19,2000,271640,0.466739066411427,0.0430643498748343,0.490196583713739
"NY",19,2004,302489,0.454337182509116,0.0069324834952676,0.538730333995616
"NY",19,2008,317047,0.506691436916293,0.00939292912407309,0.483915633959634
"NY",19,2008,331876,0.529715917993467,0.01722631344237,0.453057768564163
"NY",19,2012,302451,0.520014812316706,0.0224433048659122,0.457541882817382
"NY",19,2016,322826,0.43459944366315,0.0630122728652587,0.502388283471591
"NY",20,1992,260412,0.446576962659171,0.142124786876181,0.411298250464648
"NY",20,1996,242167,0.538710889592719,0.0922132247581215,0.369075885649159
"NY",20,2000,265001,0.535745148131517,0.0407394689076645,0.423515382960819
"NY",20,2000,289443,0.440221390740146,0.0526252146363878,0.507153394623466
"NY",20,2004,318231,0.456552001533477,0.00828014869701569,0.535167849769507
"NY",20,2008,330939,0.507123669316702,0.015812581774889,0.477063748908409
"NY",20,2008,340508,0.583393048034114,0.0185193886780927,0.398087563287794
"NY",20,2012,315711,0.590603431619424,0.0222386929818727,0.387157875398703
"NY",20,2016,329220,0.532744061721645,0.0676477735253022,0.399608164753053
"NY",21,1992,290431,0.482906439050928,0.175897201056361,0.341196359892711
"NY",21,1996,263980,0.574717781650125,0.122971437230093,0.302310781119782
"NY",21,2000,264341,0.572101944079806,0.0564649449007154,0.371433111019479
"NY",21,2000,295083,0.559174876221267,0.0511754319970991,0.389649691781634
"NY",21,2004,307891,0.551146347246266,0.0168306316196316,0.432023021134103
"NY",21,2008,290775,0.516660648267561,0.0161946522225088,0.46714469950993
"NY",21,2008,308649,0.58099005666631,0.0192743213164468,0.399735622017243
"NY",21,2012,266363,0.521427525594771,0.0187826387298536,0.459789835675375
"NY",21,2016,283447,0.394288879402499,0.0748146919882729,0.530896428609229
"NY",22,1992,278759,0.358689764276669,0.224326389461865,0.416983846261466
"NY",22,1996,262371,0.44890250828026,0.149970842814183,0.401126648905557
"NY",22,2000,257459,0.510454091719458,0.0682749486325978,0.421270959647944
"NY",22,2000,281044,0.441902335577347,0.0594817893283614,0.498615875094291
"NY",22,2004,282772,0.537146535017611,0.0128336610414044,0.450019803940984
"NY",22,2008,287233,0.593173486333395,0.0145700528838957,0.392256460782709
"NY",22,2008,302448,0.490722372110247,0.0180626091096651,0.491215018780088
"NY",22,2012,277807,0.486568013045028,0.0220836767972009,0.491348310157771
"NY",22,2016,293033,0.389089283459542,0.0686066074469428,0.542304109093515
"NY",23,1992,247948,0.37325971574685,0.225458563892429,0.401281720360721
"NY",23,1996,223082,0.459414027129038,0.146968379340332,0.39361759353063
"NY",23,2000,230207,0.446337426750707,0.0506544110300729,0.50300816221922
"NY",23,2000,245603,0.470723077486839,0.0428333530127889,0.486443569500373
"NY",23,2004,262200,0.469931350114417,0.0183447749809306,0.511723874904653
"NY",23,2008,257692,0.517544200052776,0.017000915821989,0.465454884125235
"NY",23,2008,303184,0.496074990764684,0.0160826428835295,0.487842366351786
"NY",23,2012,277380,0.482875477684044,0.0221104621818444,0.495014060134112
"NY",23,2016,293287,0.392117618578389,0.0686562991199746,0.539226082301636
"NY",24,1992,225972,0.376497973200219,0.241344060326058,0.382157966473722
"NY",24,1996,207252,0.492197904000926,0.158927296238396,0.348874799760678
"NY",24,2000,218105,0.476646569312946,0.0482061392448591,0.475147291442195
"NY",24,2000,267710,0.470736991520675,0.0472115348698218,0.482051473609503
"NY",24,2004,280444,0.465576015175935,0.00844018770235769,0.525983797121707
"NY",24,2008,277736,0.503470922026673,0.0166597056197252,0.479869372353602
"NY",24,2008,323623,0.56173695936321,0.0181847396507665,0.420078300986024
"NY",24,2012,300896,0.56997101988727,0.0194751674997341,0.410553812612996
"NY",24,2016,310431,0.486488140681826,0.0632894266358708,0.450222432682303
"NY",25,1992,262049,0.413411232250457,0.222244694694504,0.364344073055039
"NY",25,1996,239686,0.506095474913011,0.115271647071585,0.378632878015403
"NY",25,2000,251147,0.528025419375903,0.0498035015349576,0.422171079089139
"NY",25,2000,293368,0.506609446156363,0.0430142346813558,0.450376319162281
"NY",25,2004,314096,0.503231496103102,0.0188954969181397,0.477873006978758
"NY",25,2008,319026,0.557321346849473,0.016566047908321,0.426112605242206
"NY",25,2008,342073,0.587649419860673,0.013345104699874,0.399005475439453
"NY",25,2012,320266,0.586240812324755,0.0206578281803251,0.39310135949492
"NY",25,2016,333384,0.548604612098961,0.0645891824442685,0.386806205456771
"NY",26,1992,261036,0.446394367060482,0.202600407606614,0.351005225332904
"NY",26,1996,235978,0.513471594809686,0.137262795684343,0.349265609505971
"NY",26,2000,243826,0.512303856028479,0.0716371510831495,0.416058992888371
"NY",26,2000,285397,0.443918471462559,0.0497132065158358,0.506368322021605
"NY",26,2004,318162,0.432304926421131,0.0137791439581094,0.553915929620759
"NY",26,2008,319934,0.464398907274625,0.0140497727656329,0.521551319959742
"NY",26,2008,328707,0.634336962705388,0.0155275062593739,0.350135531035238
"NY",26,2012,302485,0.639244921235764,0.0177860059176488,0.342969072846587
"NY",26,2016,305135,0.574617792124797,0.0466711455585233,0.37871106231668
"NY",27,1992,273347,0.329961550702953,0.247747368729125,0.422291080567923
"NY",27,1996,257696,0.436378523531603,0.128577859182913,0.435043617285484
"NY",27,2000,278640,0.422078667815102,0.0495657479184611,0.528355584266437
"NY",27,2000,280789,0.533639138285332,0.0573028145689468,0.409058047145722
"NY",27,2004,297558,0.532444094932753,0.0225468648129104,0.445009040254337
"NY",27,2008,288825,0.54231801263741,0.017107244871462,0.440574742491128
"NY",27,2008,345947,0.444793566644602,0.0159244046053297,0.539282028750069
"NY",27,2012,327112,0.428403727163785,0.0192441732495292,0.552352099586686
"NY",27,2016,348933,0.349898117976804,0.0572832033656891,0.592818678657507
"NY",28,1992,271066,0.4392103768086,0.178801472704065,0.381988150487335
"NY",28,1996,246943,0.552463523971119,0.0900491206472749,0.357487355381606
"NY",28,2000,251613,0.531463000719359,0.047584981698084,0.420952017582557
